time_stamp,data_value
1752570362.112025,0.000000
1752570362.211801,0.000000
1752570362.311296,0.000000
1752570362.411674,0.000000
1752570362.511577,0.000000
1752570362.611528,0.000000
1752570362.711759,0.000000
1752570362.813390,0.000000
1752570362.911461,0.000000
1752570363.011770,0.000000
1752570363.111973,0.000000
1752570363.212611,0.000000
1752570363.312876,0.000000
1752570363.413079,0.000000
1752570363.514045,0.000000
1752570363.611719,0.000000
1752570363.711651,0.000000
1752570363.811741,0.000000
1752570363.914627,0.000000
1752570364.011532,0.000000
1752570364.113825,0.000000
1752570364.211357,0.000000
1752570364.312490,0.000000
1752570364.412557,0.000000
1752570364.512927,0.000000
1752570364.612846,0.000000
1752570364.712653,0.000000
1752570364.813033,0.000000
1752570364.912280,0.000000
1752570365.012742,0.000000
1752570365.111940,0.000000
1752570365.212271,0.000000
1752570365.312053,0.000000
1752570365.411925,0.000000
1752570365.511837,0.000000
1752570365.613273,0.000000
1752570365.716408,0.000000
1752570365.812340,0.000000
1752570365.912323,0.000000
1752570366.011952,0.000000
1752570366.112853,0.000000
1752570366.212602,0.000000
1752570366.312663,0.000000
1752570366.412042,0.000000
1752570366.513548,0.000000
1752570366.611646,0.000000
1752570366.712125,0.000000
1752570366.816310,0.000000
1752570366.912160,0.000000
1752570367.011500,0.000000
1752570367.112639,0.000000
1752570367.215308,0.000000
1752570367.312012,0.000000
1752570367.411827,0.000000
1752570367.511850,0.000000
1752570367.614928,0.000000
1752570367.714642,0.000000
1752570367.812680,0.000000
1752570367.913787,0.000000
1752570368.012661,0.000000
1752570368.115566,0.000000
1752570368.212448,0.000000
1752570368.312247,0.000000
1752570368.411523,0.000000
1752570368.511881,0.000000
1752570368.613173,0.000000
1752570368.711953,0.000000
1752570368.811838,0.000000
1752570368.911738,0.000000
1752570369.012184,0.000000
1752570369.113823,0.000000
1752570369.212734,0.000000
1752570369.313151,0.000000
1752570369.412776,0.000000
1752570369.512496,0.000000
1752570369.611827,0.000000
1752570369.712273,0.000000
1752570369.811840,0.000000
1752570369.911986,0.000000
1752570370.012896,0.000000
1752570370.111792,0.000000
1752570370.212037,0.000000
1752570370.312158,0.000000
1752570370.414570,0.000000
1752570370.512469,0.000000
1752570370.611909,0.000000
1752570370.712494,0.000000
1752570370.811774,0.000000
1752570370.911825,0.000000
1752570371.011803,0.000000
1752570371.112060,0.000000
1752570371.211888,0.000000
1752570371.311938,0.000000
1752570371.412508,0.000000
1752570371.512475,0.000000
1752570371.612440,0.000000
1752570371.712097,0.000000
1752570371.811817,0.000000
1752570371.911957,0.000000
1752570372.011899,0.000000
1752570372.112113,0.000000
1752570372.211967,0.000000
1752570372.312361,0.000000
1752570372.412404,0.000000
1752570372.513148,0.000000
1752570372.612003,0.000000
1752570372.713131,0.000000
1752570372.812664,0.000000
1752570372.912277,0.000000
1752570373.014112,0.000000
1752570373.113065,0.000000
1752570373.211776,0.000000
1752570373.311734,0.000000
1752570373.411920,0.000000
1752570373.513120,0.000000
1752570373.614065,0.000000
1752570373.711609,0.000000
1752570373.811923,0.000000
1752570373.912187,0.000000
1752570374.012284,0.000000
1752570374.112470,0.000000
1752570374.212328,0.000000
1752570374.312597,0.000000
1752570374.411749,0.000000
1752570374.512720,0.000000
1752570374.612268,0.000000
1752570374.711765,0.000000
1752570374.813831,0.000000
1752570374.911857,0.000000
1752570375.011694,0.000000
1752570375.112402,0.000000
1752570375.212090,0.000000
1752570375.314062,0.000000
1752570375.412223,0.000000
1752570375.513299,0.000000
1752570375.612240,0.000000
1752570375.711874,0.000000
1752570375.812114,0.000000
1752570375.911888,0.000000
1752570376.012736,0.000000
1752570376.111919,0.000000
1752570376.211732,0.000000
1752570376.312505,0.000000
1752570376.412612,0.000000
1752570376.512608,0.000000
1752570376.612680,0.000000
1752570376.712371,0.000000
1752570376.813218,0.000000
1752570376.912028,0.000000
1752570377.011906,0.000000
1752570377.111822,0.000000
1752570377.212233,0.000000
1752570377.312562,0.000000
1752570377.412013,0.000000
1752570377.512037,0.000000
1752570377.611832,0.000000
1752570377.712340,0.000000
1752570377.812929,0.000000
1752570377.913243,0.000000
1752570378.012118,0.000000
1752570378.112328,0.000000
1752570378.211927,0.000000
1752570378.312009,0.000000
1752570378.411890,0.000000
1752570378.512005,0.000000
1752570378.613561,0.000000
1752570378.712125,0.000000
1752570378.811985,0.000000
1752570378.911828,0.000000
1752570379.012587,0.000000
1752570379.113174,0.000000
1752570379.213123,0.000000
1752570379.312715,0.000000
1752570379.414241,0.000000
1752570379.514370,0.000000
1752570379.612732,0.000000
1752570379.711768,0.000000
1752570379.812169,0.000000
1752570379.917882,0.000000
1752570380.012421,0.000000
1752570380.112023,0.000000
1752570380.213435,0.000000
1752570380.312977,0.000000
1752570380.413083,0.000000
1752570380.512841,0.000000
1752570380.613816,0.000000
1752570380.713293,0.000000
1752570380.812784,0.000000
1752570380.912133,0.000000
1752570381.013493,0.000000
1752570381.113731,0.000000
1752570381.212456,0.000000
1752570381.312333,0.000000
1752570381.412468,0.000000
1752570381.512208,0.000000
1752570381.613961,0.000000
1752570381.713085,0.000000
1752570381.812996,0.000000
1752570381.918772,0.000000
1752570382.012826,0.000000
1752570382.113415,0.000000
1752570382.212383,0.000000
1752570382.314770,0.000000
1752570382.412601,0.000000
1752570382.512232,0.000000
1752570382.614100,0.000000
1752570382.712487,0.000000
1752570382.812452,0.000000
1752570382.913811,0.000000
1752570383.013084,0.000000
1752570383.116035,0.000000
1752570383.212856,0.000000
1752570383.313030,0.000000
1752570383.412664,0.000000
1752570383.512831,0.000000
1752570383.612374,0.000000
1752570383.712446,0.000000
1752570383.812488,0.000000
1752570383.913456,0.000000
1752570384.012453,0.000000
1752570384.112561,0.000000
1752570384.213180,0.000000
1752570384.312740,0.000000
1752570384.415941,0.000000
1752570384.512918,0.000000
1752570384.612933,0.000000
1752570384.712579,0.000000
1752570384.812271,0.000000
1752570384.912665,0.000000
1752570385.012282,0.000000
1752570385.112449,0.000000
1752570385.221021,0.000000
1752570385.312279,0.000000
1752570385.412697,0.000000
1752570385.512772,0.000000
1752570385.613732,0.000000
1752570385.712957,0.000000
1752570385.812964,0.000000
1752570385.912526,0.000000
1752570386.016191,0.000000
1752570386.112735,0.000000
1752570386.212393,0.000000
1752570386.314837,0.000000
1752570386.412520,0.000000
1752570386.512957,0.000000
1752570386.614038,0.000000
1752570386.716287,0.000000
1752570386.813303,0.000000
1752570386.913013,0.000000
1752570387.012811,0.000000
1752570387.113462,0.000000
1752570387.212595,0.000000
1752570387.312684,0.000000
1752570387.412711,0.000000
1752570387.512820,0.000000
1752570387.616528,0.000000
1752570387.713957,0.000000
1752570387.813522,0.000000
1752570387.913439,0.000000
1752570388.013945,0.000000
1752570388.113500,0.000000
1752570388.213062,0.000000
1752570388.313614,0.000000
1752570388.412699,0.000000
1752570388.512606,0.000000
1752570388.612248,0.000000
1752570388.712953,0.000000
