timestamp,Delay,Detector,LC,MM,MMInterp,MPC,MultiViewTracker,Planner,TL,TS,Detector_D,Detector_P,Entron,LC_D,LC_P,MAIN,MMInterp_D,MMInterp_P,MM_D,MM_P,MPC_D,MPC_P,MultiViewTracker_D,MultiViewTracker_P,Planner_D,Planner_P,TL_D,TL_P,TS_D,TS_P
1752570394.439457,468.000000,142.019485,87.590965,159.141006,13.975963,17.017691,11.439200,146.169403,1.070420,0.065060,7.425411,14.645426,37.805553,7.457869,11.416702,48.379948,7.450693,71.551422,7.267733,14.359967,6.611884,58.762379,7.414803,87.418701,0.000000,34.949574,7.737912,934.212402,7.742267,15370.536133
1752570394.506492,468.000000,142.541046,87.590965,159.235275,13.800017,16.977299,11.439200,145.866714,1.070420,0.065060,7.425411,14.534405,40.041889,7.457869,11.416702,48.395016,7.450693,71.551422,7.268273,14.364861,6.611884,58.762379,7.414803,87.418701,0.000000,34.949574,7.737912,934.212402,7.742267,15370.536133
1752570394.555484,469.000000,142.702072,88.570930,159.142426,13.800017,16.977299,11.496817,146.002655,1.177786,0.067615,7.472014,14.534405,37.436398,7.457869,11.416702,48.375153,7.470590,72.463676,7.268273,14.364861,6.764541,58.902184,7.468014,86.980598,0.000000,34.949574,7.793312,849.050476,7.788888,14789.568359
1752570394.596881,468.000000,141.830154,88.570930,163.316696,13.504445,16.977299,11.496817,145.372925,1.177786,0.067615,7.472014,14.534405,38.056889,7.420156,11.290386,48.397423,7.470590,72.463676,7.354945,14.001204,6.764541,58.902184,7.468014,86.980598,0.000000,34.329575,7.793312,849.050476,7.788888,14789.568359
1752570394.657900,469.000000,140.743500,88.570930,163.281326,13.504445,17.227043,11.496817,145.202026,1.177786,0.070768,7.472014,14.720961,39.756573,7.420156,11.290386,48.387394,7.596500,74.049690,7.354945,14.001204,6.764541,58.902184,7.468014,86.980598,0.000000,34.329575,7.793312,849.050476,7.788888,14789.568359
1752570394.701349,470.000000,140.725769,88.756424,163.281326,13.504445,17.227043,11.752020,146.458862,1.454160,0.070768,7.450943,14.720961,38.671425,7.543694,11.266790,48.354023,7.596500,74.049690,7.354945,14.001204,6.764079,58.048267,7.435437,85.091759,0.000000,34.329575,7.770152,687.682190,7.766890,14130.769531
1752570394.736760,470.000000,140.725769,88.756424,168.660141,13.504445,17.227043,11.752020,146.910446,1.454160,0.070768,7.450943,14.720961,39.695179,7.543694,11.266790,48.346298,7.596500,74.049690,7.331147,13.100632,6.764079,58.048267,7.435437,85.091759,0.000000,33.804684,7.770152,687.682190,7.766890,14130.769531
1752570394.801697,471.000000,143.339996,88.756424,167.466019,14.226943,16.606134,11.752020,146.571671,1.454160,0.070768,7.450943,14.175435,40.315243,7.543694,11.266790,48.366951,7.332674,70.289169,7.331147,13.100632,6.806148,60.218712,7.435437,85.091759,0.000000,33.804684,7.770152,687.682190,7.766890,14130.769531
1752570394.849987,473.000000,144.326004,86.846939,167.768906,14.226943,16.606134,12.037741,148.313492,1.655456,0.074665,7.240218,14.175435,39.084469,7.624564,11.514510,48.390907,7.332674,70.289169,7.331147,13.100632,6.806148,60.218712,7.227715,83.072067,0.000000,33.804684,7.564970,604.063110,7.560348,13393.117188
1752570394.883105,474.000000,144.326004,86.846939,173.185913,14.604267,16.606134,12.037741,148.803040,1.655456,0.074665,7.240218,14.175435,40.043781,7.624564,11.514510,48.366623,7.332674,70.289169,7.507164,13.048853,6.806148,60.218712,7.227715,83.072067,0.000000,33.138493,7.564970,604.063110,7.560348,13393.117188
1752570394.929405,475.000000,144.598969,86.846939,173.905045,14.604267,16.232351,12.037741,147.936691,1.655456,0.074665,7.240218,14.120798,43.393909,7.624564,11.514510,48.277615,7.494705,68.473137,7.507164,13.048853,6.851187,61.605370,7.227715,83.072067,0.000000,33.138493,7.564970,604.063110,7.560348,13393.117188
1752570394.979121,474.000000,146.570496,86.394333,173.905045,14.604267,16.232351,11.977051,148.244843,2.370902,0.071042,7.336721,14.120798,43.393909,7.767447,11.574833,48.303204,7.494705,68.473137,7.507164,13.048853,6.851187,61.605370,7.332969,83.493011,0.000000,33.138493,7.659902,421.780457,7.655423,14076.101562
1752570395.012104,474.000000,146.245392,86.394333,176.907822,14.604267,16.090580,11.977051,148.656845,2.370902,0.071042,7.336721,14.120798,41.433559,7.767447,11.574833,48.300411,7.494705,68.473137,7.439849,12.556842,6.851187,61.605370,7.332969,83.493011,0.000000,32.091190,7.659902,421.780457,7.655423,14076.101562
1752570395.063807,475.000000,148.927597,86.394333,181.540939,16.032473,16.090580,11.977051,147.742096,2.370902,0.071042,7.336721,14.120798,39.683598,7.767447,11.574833,48.312920,7.365358,62.373409,7.439849,12.556842,6.975918,62.148163,7.332969,83.493011,0.000000,32.091190,7.659902,421.780457,7.655423,14076.101562
1752570395.106360,475.000000,146.740494,86.553040,181.540939,16.032473,16.090580,11.912551,148.377594,2.259250,0.078677,7.334523,13.605494,39.992668,7.694946,11.553609,48.348995,7.365358,62.373409,7.439849,12.556842,6.975918,62.148163,7.328611,83.945076,0.000000,32.091190,7.699076,442.624725,7.652709,12710.127930
1752570395.142744,475.000000,146.740494,86.553040,181.535431,16.032473,16.090580,11.912551,147.648361,2.259250,0.078677,7.334523,13.605494,40.078945,7.694946,11.553609,48.222881,7.365358,62.373409,7.439849,12.556842,6.975918,62.148163,7.328611,83.945076,0.000000,32.581505,7.699076,442.624725,7.652709,12710.127930
1752570395.201589,474.000000,148.929596,86.553040,180.915512,15.145379,15.761286,11.912551,147.190353,2.259250,0.078677,7.334523,13.211988,41.137321,7.694946,11.553609,48.196072,7.303429,66.026741,7.223715,12.569534,7.078759,63.446602,7.328611,83.945076,0.000000,32.581505,7.699076,442.624725,7.652709,12710.127930
1752570395.245925,476.000000,148.556046,86.553040,180.915512,15.145379,15.761286,12.278464,147.826843,2.532708,0.090459,7.530258,13.211988,39.949066,7.694946,11.553609,48.079052,7.303429,66.026741,7.223715,12.569534,7.078759,63.446602,7.485274,81.443413,0.000000,32.581505,7.850402,394.834351,7.849672,11054.767578
1752570395.291099,477.000000,148.556046,88.455803,185.585663,15.145379,15.761286,12.278464,148.903336,2.532708,0.090459,7.530258,13.211988,39.949066,7.296047,11.305080,48.054592,7.303429,66.026741,7.223715,12.569534,7.078759,63.446602,7.485274,81.443413,0.000000,32.581505,7.850402,394.834351,7.849672,11054.767578
1752570395.345635,478.000000,147.429871,88.455803,185.857925,15.907823,15.761286,12.278464,148.405334,2.532708,0.090459,7.530258,13.214594,39.420063,7.296047,11.305080,48.122559,7.133987,62.862156,7.160514,12.217640,7.078759,63.446602,7.485274,81.443413,0.000000,32.704254,7.850402,394.834351,7.849672,11054.767578
1752570395.383776,477.000000,149.690704,88.326256,185.107697,15.907823,16.075794,11.948928,148.698837,2.410715,0.083917,7.530258,13.214594,39.443089,7.384937,11.321662,48.058071,7.133987,62.862156,7.160514,12.217640,6.905122,62.205322,7.485274,81.443413,0.000000,32.704254,7.850402,394.834351,7.849672,11054.767578
1752570395.424949,477.000000,150.144043,88.326256,184.670715,15.907823,16.181448,11.948928,148.687119,2.410715,0.083917,7.483143,13.135900,41.181644,7.384937,11.321662,48.035332,7.133987,62.862156,7.160514,12.217640,7.306438,61.799168,7.456077,83.689514,0.000000,32.780979,7.810545,414.814728,7.813825,11916.544922
1752570395.501758,476.000000,150.799194,88.326256,189.297546,16.230732,16.181448,12.450417,148.933426,2.244091,0.079261,7.936499,13.135900,41.181644,7.384937,11.321662,48.020832,7.133987,62.862156,7.029898,11.539372,7.306438,61.799168,7.456077,83.689514,0.000000,32.780979,8.266874,445.614777,8.263540,12616.543945
1752570395.534139,478.000000,151.645996,88.326256,191.445236,16.230732,16.181448,12.450417,149.425552,2.244091,0.079261,7.936499,13.135900,41.442024,7.384937,11.321662,47.835499,7.016218,61.611515,7.029898,11.539372,7.306438,61.799168,7.718280,80.318596,0.000000,32.780979,8.266874,445.614777,8.263540,12616.543945
1752570395.584971,479.000000,149.123703,89.441895,193.214035,16.230732,16.181448,12.450417,148.609924,2.244091,0.079261,7.936499,13.586041,42.776741,7.384937,11.321662,47.953739,7.016218,61.611515,7.029898,11.539372,7.306438,61.799168,7.718280,80.318596,0.000000,32.780979,8.266874,445.614777,8.263540,12616.543945
1752570395.626843,478.000000,146.740936,89.441895,193.811295,16.230732,15.985476,12.049010,147.210571,1.993020,0.075560,7.922639,13.586041,40.040546,7.227005,11.180443,48.105232,7.016218,61.611515,7.087128,11.460386,7.310519,62.556786,7.778249,82.994370,0.000000,34.206001,8.373693,501.751129,8.386160,13234.567383
1752570395.662075,480.000000,144.785004,89.441895,194.173325,17.504904,15.985476,12.049010,146.971100,1.993020,0.075560,7.922639,13.956925,39.248661,7.227005,11.180443,48.165249,7.064004,57.126846,7.087128,11.460386,7.310519,62.556786,7.778249,82.994370,0.000000,34.206001,8.373693,501.751129,8.386160,13234.567383
1752570395.725877,480.000000,144.785004,89.842102,194.143219,17.504904,15.985476,12.049010,146.574860,1.993020,0.075560,7.922639,13.956925,40.294018,7.227005,11.180443,48.201431,7.064004,57.126846,7.087128,11.460386,7.310519,62.556786,7.778249,82.994370,0.000000,34.206001,8.373693,501.751129,8.386160,13234.567383
1752570395.771412,479.000000,144.933258,89.842102,191.809601,17.504904,15.890392,11.830160,145.524094,1.878876,0.075560,7.965931,13.956925,38.160904,7.368516,11.130639,48.239025,7.064004,57.126846,7.161191,11.775306,7.437174,62.931107,7.821524,84.529709,0.000000,35.714951,8.291223,532.233154,8.386160,13234.567383
1752570395.832442,479.000000,144.277069,89.842102,191.954926,17.950979,15.890392,11.830160,146.303879,1.878876,0.075565,7.965931,14.085928,39.634087,7.368516,11.130639,48.292027,7.113281,55.707268,7.161191,11.775306,7.437174,62.931107,7.821524,84.529709,0.000000,35.714951,8.291223,532.233154,8.056236,13233.660156
1752570395.882509,479.000000,144.837875,89.920525,191.861877,17.950979,15.890392,11.642860,147.337265,1.766124,0.075565,8.014472,14.085928,36.752876,7.440895,11.120932,48.300240,7.113281,55.707268,7.161191,11.775306,7.437174,62.931107,7.867180,85.889549,0.000000,35.714951,8.355077,566.211731,8.056236,13233.660156
1752570395.941431,477.000000,144.837875,89.920525,191.539200,17.627342,15.890392,11.642860,147.203979,1.766124,0.075564,8.014472,14.085928,36.488873,7.440895,11.120932,48.470463,7.212854,56.730049,7.187280,11.946764,7.437174,62.931107,7.867180,85.889549,0.000000,35.969395,8.355077,566.211731,8.259432,13233.864258
1752570395.992678,477.000000,144.959518,89.579727,190.753830,17.627342,15.942950,11.642860,148.640244,1.766124,0.075564,8.014472,14.021120,36.806614,7.488192,11.163240,48.331734,7.212854,56.730049,7.187280,11.946764,7.374497,62.723648,7.867180,85.889549,0.000000,35.130566,8.355077,566.211731,8.259432,13233.864258
1752570396.024269,477.000000,144.959518,89.579727,190.753830,17.627342,15.942950,11.642860,148.310303,1.766124,0.075564,8.014472,14.021120,38.843872,7.488192,11.163240,48.284363,7.212854,56.730049,7.187280,11.946764,7.374497,62.723648,7.867180,85.889549,0.000000,35.130566,8.355077,566.211731,8.259432,13233.864258
1752570396.083270,475.000000,146.355774,89.579727,193.911301,17.627342,15.942950,11.542768,147.493820,1.667334,0.075557,7.861037,14.013023,38.495850,7.488192,11.163240,48.277905,7.212854,56.730049,7.187280,11.946764,7.374497,62.723648,7.706772,86.634331,0.000000,35.130566,7.938973,599.759827,8.197770,13235.091797
1752570396.125014,474.000000,145.232147,89.579727,192.415115,17.627342,16.402430,11.524860,147.499985,1.560047,0.075557,8.267690,14.013023,34.656506,7.488192,11.163240,48.202534,7.212854,56.730049,7.059953,12.164194,7.403626,60.966576,8.107569,86.768944,0.000000,35.130566,8.348345,641.006226,8.197770,13235.091797
1752570396.180761,475.000000,144.844223,89.579727,190.991318,18.199926,16.402430,11.524860,147.593292,1.560047,0.075603,8.267690,14.089616,40.581455,7.488192,11.163240,48.216499,7.059758,54.945278,7.059953,12.164194,7.403626,60.966576,8.107569,86.768944,0.000000,35.675179,8.348345,641.006226,8.081056,13227.029297
1752570396.246335,476.000000,143.074280,89.276154,188.298233,18.199926,16.240910,11.573807,146.242065,1.544970,0.077422,7.943372,14.089616,38.816021,7.396692,11.201200,48.113842,7.059758,54.945278,7.059953,12.164194,7.367185,61.572903,7.787386,86.401993,0.000000,35.675179,7.955306,647.261597,8.155742,12916.206055
1752570396.282471,476.000000,143.074280,89.276154,187.001831,18.199926,16.240910,11.573807,146.214844,1.544970,0.077422,7.943372,14.089616,37.399250,7.396692,11.201200,48.065357,7.059758,54.945278,7.059953,12.164194,7.367185,61.572903,7.787386,86.401993,0.000000,35.675179,7.955306,647.261597,8.155742,12916.206055
1752570396.348050,478.000000,143.164444,89.276154,188.006851,18.281687,16.240910,11.573807,145.291870,1.544970,0.077422,7.943372,14.071738,42.286221,7.396692,11.201200,48.012993,7.000451,54.699551,6.957829,12.134756,7.367185,61.572903,7.787386,86.401993,0.000000,36.087025,7.955306,647.261597,8.155742,12916.206055
1752570396.382329,479.000000,141.959732,88.956490,187.543655,18.281687,16.240910,11.430717,146.101318,1.461275,0.088359,8.051386,14.071738,42.345776,7.274678,11.241451,47.992649,7.000451,54.699551,6.957829,12.134756,7.367185,61.572903,7.900414,87.483582,0.000000,36.087025,8.078590,684.333801,8.271046,11317.469727
1752570396.474983,478.000000,141.215179,88.956490,188.042618,18.281687,16.173061,11.430717,146.104614,1.461275,0.088359,8.051386,14.220730,43.434364,7.274678,11.241451,48.126507,7.000451,54.699551,6.957829,12.134756,7.367185,61.572903,7.900414,87.483582,0.000000,36.087025,8.078590,684.333801,8.271046,11317.469727
1752570396.519760,479.000000,142.008209,88.956490,188.071518,19.078316,16.173061,11.352321,145.654007,1.449975,0.088359,8.114954,14.220730,42.157635,7.274678,11.241451,48.129509,6.827905,52.415527,6.841211,12.137856,7.176492,61.831215,7.960358,88.087715,0.000000,36.420856,8.105334,689.667175,8.271046,11317.469727
1752570396.567895,478.000000,142.008209,88.732086,192.588898,19.078316,16.173061,11.352321,145.439682,1.449975,0.090628,8.114954,14.220730,46.602085,7.191182,11.269880,48.138386,6.827905,52.415527,6.841211,12.137856,7.176492,61.831215,7.960358,88.087715,0.000000,36.420856,8.105334,689.667175,8.222371,11034.126953
1752570396.677779,478.000000,142.614426,88.732086,191.860062,18.779646,16.276133,11.623569,147.215134,1.444064,0.103459,8.170717,14.077406,46.656628,7.191182,11.269880,48.172417,6.956551,53.249142,6.924452,12.226773,7.149578,61.439655,7.979621,86.032097,0.000000,36.420856,8.160609,692.489868,8.612803,9665.686523
1752570396.747463,478.000000,142.614426,88.732086,191.860062,18.779646,16.276133,11.623569,147.068008,1.444064,0.103459,8.170717,14.077406,44.868843,7.191182,11.269880,48.227493,6.956551,53.249142,6.924452,12.226773,7.149578,61.439655,7.979621,86.032097,0.000000,35.792683,8.160609,692.489868,8.612803,9665.686523
1752570396.807750,479.000000,145.565460,89.027512,192.473358,19.117149,16.427311,11.623569,148.922211,1.444064,0.103459,8.170717,13.544599,42.490318,7.238754,11.232483,48.242992,6.977892,52.309055,6.973401,12.219131,7.100560,60.874233,7.979621,86.032097,0.000000,34.460464,8.160609,692.489868,8.612803,9665.686523
1752570396.844808,480.000000,145.376114,88.567993,194.035858,19.117149,16.427311,11.623569,147.980042,1.444064,0.103459,8.170717,13.544599,44.717899,7.361388,11.290760,48.164116,6.977892,52.309055,6.973401,12.219131,7.100560,60.874233,7.979621,86.032097,0.000000,34.460464,8.160609,692.489868,8.612803,9665.686523
1752570396.896287,479.000000,145.534348,88.567993,196.234711,19.117149,16.427311,11.623569,148.081406,1.444064,0.103459,8.170717,13.515633,44.728962,7.361388,11.290760,48.188976,6.977892,52.309055,6.973401,12.219131,7.100560,60.874233,7.979621,86.032097,0.000000,34.460464,8.160609,692.489868,8.612803,9665.686523
1752570396.938844,480.000000,148.517197,88.567993,196.596252,19.117149,16.659136,11.881049,148.078476,1.477603,0.112237,7.909014,13.515633,44.763348,7.361388,11.290760,48.208256,6.977892,52.309055,6.973401,12.219131,7.333543,60.027122,7.720293,84.167648,0.000000,34.460464,7.896914,676.771790,8.350690,8909.731445
1752570396.970737,482.000000,148.517197,88.567993,196.210312,19.117149,16.659136,11.881049,148.063416,1.477603,0.112237,7.909014,13.515633,45.303146,7.361388,11.290760,48.220295,6.977892,52.309055,6.800046,12.297403,7.333543,60.027122,7.720293,84.167648,0.000000,34.460464,7.896914,676.771790,8.350690,8909.731445
1752570397.041626,483.000000,149.172623,88.567993,195.173889,19.305637,16.659136,11.881049,147.086304,1.477603,0.112237,7.909014,13.396955,44.726055,7.361388,11.290760,48.238670,6.816824,51.798344,6.800046,12.297403,7.333543,60.027122,7.720293,84.167648,0.000000,34.739552,7.896914,676.771790,8.350690,8909.731445
1752570397.090945,484.000000,147.013306,89.456932,195.076263,19.305637,16.836830,11.787052,146.674896,1.523836,0.116071,7.882143,13.396955,43.276321,6.944394,11.178563,48.187733,6.816824,51.798344,6.878458,12.312184,7.333543,60.027122,7.743159,84.838852,0.000000,34.739552,7.866438,656.238647,8.324272,8615.399414
1752570397.127547,484.000000,147.013306,89.456932,192.167328,19.890427,16.836830,11.787052,147.422394,1.523836,0.116071,7.882143,13.396955,44.567516,6.944394,11.178563,48.156368,6.836320,50.275440,6.878458,12.312184,7.224473,59.393600,7.743159,84.838852,0.000000,34.739552,7.866438,656.238647,8.324272,8615.399414
1752570397.180025,483.000000,146.364304,89.135414,192.222717,19.890427,16.836830,11.787052,145.907715,1.459259,0.110528,7.882143,13.477097,45.117462,7.074671,11.218885,47.947186,6.836320,50.275440,6.878458,12.312184,7.224473,59.393600,7.743159,84.838852,0.000000,35.216927,7.866438,656.238647,8.324272,8615.399414
1752570397.217051,482.000000,146.364304,89.135414,190.306229,19.890427,16.580202,11.941649,145.915573,1.459259,0.110528,7.817076,13.477097,45.117462,7.074671,11.218885,47.970295,6.836320,50.275440,6.878458,12.312184,7.224473,59.393600,7.661016,83.740524,0.000000,35.216927,7.816160,685.279541,8.258832,9047.504883
1752570397.277455,481.000000,147.038300,89.135414,190.794205,20.169376,16.580202,11.941649,145.771683,1.459259,0.110528,7.817076,13.477097,46.378902,7.074671,11.218885,47.995174,6.776847,49.580116,6.779804,12.457205,7.201716,60.312897,7.661016,83.740524,0.000000,35.216927,7.816160,685.279541,8.258832,9047.504883
1752570397.317881,482.000000,148.457489,89.135414,188.962357,20.169376,16.580202,11.941649,145.676666,1.442163,0.098056,7.841451,13.355778,40.898731,7.074671,11.218885,47.996342,6.776847,49.580116,6.779804,12.457205,7.201716,60.312897,7.661016,83.740524,0.000000,35.232033,7.830410,693.403015,8.283367,10198.252930
1752570397.376201,481.000000,147.887558,90.177643,189.332794,18.928154,16.541609,11.927415,145.647385,1.442163,0.098056,7.841451,13.458220,45.305382,6.873497,11.089223,48.030701,6.813287,52.831356,6.760957,12.529512,7.122142,60.453613,7.709756,83.840462,0.000000,35.232033,7.830410,693.403015,8.283367,10198.252930
1752570397.431489,480.000000,147.130844,89.384430,189.506485,18.928154,16.541609,11.800284,145.740372,1.452990,0.093710,8.055800,13.458220,45.305382,6.873497,11.089223,48.012497,6.813287,52.831356,6.760957,12.529512,7.122142,60.453613,7.927885,84.743721,0.000000,34.657295,8.039853,688.236145,8.497773,10671.265625
1752570397.473196,481.000000,144.193573,89.384430,188.103699,18.928154,16.541609,11.800284,145.690643,1.452990,0.093710,8.055800,13.458220,45.009159,6.961298,11.187631,48.029339,6.813287,52.831356,6.760957,12.529512,7.122142,60.453613,7.927885,84.743721,0.000000,34.657295,8.039853,688.236145,8.497773,10671.265625
1752570397.506904,479.000000,144.193573,89.384430,187.562103,19.550350,16.567667,11.800284,146.180145,1.452990,0.093710,8.055800,13.458220,44.772125,6.961298,11.187631,48.115368,6.813287,52.831356,6.781049,12.519344,7.122142,60.453613,7.927885,84.743721,0.000000,34.657295,8.039853,688.236145,8.497773,10671.265625
1752570397.561244,478.000000,145.175735,89.384430,187.800964,19.550350,16.567667,11.800284,146.064453,1.452990,0.093710,8.055800,13.282647,52.901630,6.961298,11.187631,48.182121,6.792258,51.149979,6.781049,12.519344,7.090960,60.358528,7.927885,84.743721,0.000000,34.657295,8.039853,688.236145,8.497773,10671.265625
1752570397.602709,479.000000,145.384140,89.104141,187.800964,19.550350,16.567667,11.724368,146.119415,1.440233,0.088280,8.012449,13.282647,47.192547,6.957434,11.222823,48.410946,6.792258,51.149979,6.781049,12.519344,7.090960,60.358528,7.879268,85.292442,0.000000,35.262138,7.996139,694.332153,8.453139,11327.554688
1752570397.667300,479.000000,143.272690,89.104141,186.570312,18.711651,16.567667,11.724368,146.529175,1.440233,0.088280,8.012449,13.665918,49.494930,6.957434,11.222823,48.336349,6.861693,53.442638,6.799675,12.630797,7.090960,60.358528,7.879268,85.292442,0.000000,35.262138,7.996139,694.332153,8.453139,11327.554688
1752570397.713669,480.000000,143.649765,88.814194,185.761063,18.711651,16.019909,11.724368,146.907379,1.440233,0.088280,8.012449,13.665918,45.225315,6.975791,11.259461,48.107372,6.861693,53.442638,6.799675,12.630797,7.132011,62.422325,7.879268,85.292442,0.000000,34.575981,7.996139,694.332153,8.453139,11327.554688
1752570397.750531,480.000000,145.556320,88.814194,184.508652,18.711651,16.019909,11.687681,146.494141,1.421892,0.096640,7.991267,13.665918,44.851082,6.975791,11.259461,48.098774,6.861693,53.442638,6.888586,12.836396,7.132011,62.422325,7.857440,85.560173,0.000000,34.575981,7.977030,703.288330,8.433349,10347.712891
1752570397.826297,481.000000,145.285553,89.235764,184.810532,18.784529,16.122427,12.027733,146.102371,1.398283,0.099286,7.991267,13.662983,48.203156,6.975791,11.259461,48.086983,6.908214,53.235298,6.888586,12.836396,7.159704,62.025402,7.857440,85.560173,0.000000,34.705524,7.977030,703.288330,8.433349,10347.712891
1752570397.872334,482.000000,145.474121,89.235764,180.736191,18.784529,16.122427,12.027733,146.238281,1.398283,0.099286,8.309715,13.662983,45.329590,7.034104,11.206269,47.980103,6.908214,53.235298,6.888586,12.836396,7.159704,62.025402,8.147820,83.141190,0.000000,34.705524,8.293445,715.162598,8.710414,10071.902344
1752570397.934330,481.000000,145.474121,89.235764,182.351120,18.784529,16.257814,12.027733,145.912964,1.398283,0.099286,8.309715,13.662983,46.542084,7.034104,11.206269,47.961288,6.908214,53.235298,6.777632,12.678235,7.187944,61.508881,8.147820,83.141190,0.000000,34.705524,8.293445,715.162598,8.710414,10071.902344
1752570397.971837,482.000000,145.797714,89.235764,182.658112,18.831242,16.257814,12.027733,146.587051,1.398283,0.099286,8.309715,13.592388,46.523369,7.034104,11.206269,47.874901,6.806159,53.103245,6.777632,12.678235,7.187944,61.508881,8.147820,83.141190,0.000000,33.901600,8.293445,715.162598,8.710414,10071.902344
1752570398.009465,482.000000,145.129181,89.651062,181.579941,18.831242,16.257814,12.027733,146.075165,1.398283,0.099286,8.309715,13.717034,49.727604,6.918629,11.154358,47.899094,6.806159,53.103245,6.777632,12.678235,7.187944,61.508881,8.147820,83.141190,0.000000,33.901600,8.293445,715.162598,8.710414,10071.902344
1752570398.066619,482.000000,147.541855,89.651062,181.579941,18.831242,16.257814,11.948242,146.063599,1.349709,0.099286,8.064016,13.717034,49.727604,6.918629,11.154358,47.973751,6.806159,53.103245,6.777632,12.678235,7.187944,61.508881,8.147820,83.141190,0.000000,33.901600,8.059801,740.900452,8.710414,10071.902344
1752570398.100665,481.000000,147.657318,89.651062,181.482101,18.831242,16.559004,11.948242,146.364182,1.349709,0.105832,8.064016,13.717034,46.495182,6.918629,11.154358,48.205219,6.806159,53.103245,6.708169,12.693980,7.027024,60.390106,7.940704,83.694321,0.000000,33.901600,8.059801,740.900452,8.435915,9448.939453
1752570398.138359,482.000000,148.104401,89.651062,180.801514,18.735447,16.559004,11.948242,146.086472,1.349709,0.105832,8.064016,13.633424,48.547710,6.918629,11.154358,48.197716,6.763721,53.374760,6.708169,12.693980,7.027024,60.390106,7.940704,83.694321,0.000000,33.902096,8.059801,740.900452,8.435915,9448.939453
1752570398.195115,483.000000,146.361633,88.691772,180.888000,18.735447,16.559004,11.948242,145.668961,1.393688,0.105832,8.155946,13.633424,49.427353,6.907272,11.275003,48.191254,6.763721,53.374760,6.708169,12.693980,7.027024,60.390106,7.940704,83.694321,0.000000,33.902096,8.145397,717.520874,8.435915,9448.939453
1752570398.226117,482.000000,145.756653,88.691772,175.698074,18.735447,16.559004,12.596137,146.371994,1.393688,0.116554,8.155946,13.633424,39.852516,6.907272,11.275003,48.193523,6.763721,53.374760,6.780037,13.090267,7.027024,60.390106,8.017916,79.389420,0.000000,33.902096,8.145397,717.520874,8.500585,8579.689453
1752570398.311242,483.000000,145.391327,88.691772,175.780014,19.966232,16.908749,12.596137,144.346573,1.393688,0.116554,8.155946,13.701668,40.273781,6.907272,11.275003,48.272987,6.799947,50.084564,6.780037,13.090267,6.986006,59.140980,8.017916,79.389420,0.000000,35.390488,8.145397,717.520874,8.500585,8579.689453
1752570398.355349,482.000000,145.031998,87.373566,175.737427,19.966232,16.583801,12.399354,144.513916,1.450564,0.116554,7.781308,13.701668,40.170376,6.996534,11.445109,48.297150,6.799947,50.084564,6.780037,13.090267,7.156434,60.299805,7.827919,80.649361,0.000000,35.390488,7.767083,689.386841,8.500585,8579.689453
1752570398.411077,482.000000,146.309189,87.373566,175.588165,20.441919,16.583801,12.399354,144.464615,1.450564,0.127114,7.781308,13.466016,38.426216,6.996534,11.445109,48.295803,6.756625,48.919086,6.733421,13.224150,7.156434,60.299805,7.827919,80.649361,0.000000,35.593105,7.767083,689.386841,8.053545,7866.953125
1752570398.448855,482.000000,146.538391,86.854996,175.588165,20.441919,16.583801,12.399354,144.626205,1.450564,0.127114,7.781308,13.466016,38.712543,6.855294,11.513443,48.212658,6.756625,48.919086,6.733421,13.224150,7.156434,60.299805,7.827919,80.649361,0.000000,35.593105,7.767083,689.386841,8.053545,7866.953125
1752570398.490323,481.000000,148.479004,86.854996,179.477478,20.441919,16.583801,12.823307,144.940414,0.911985,0.137904,7.761658,13.466016,38.064251,6.855294,11.513443,48.239704,6.756625,48.919086,6.733421,13.224150,7.156434,60.299805,7.751790,77.983002,0.000000,35.593105,7.756431,1096.509766,8.335849,7251.441406
1752570398.534353,480.000000,147.444107,86.854996,180.169739,19.546303,16.922550,12.823307,144.327606,0.911985,0.137904,7.761658,13.552326,38.454979,6.855294,11.513443,48.309536,6.893805,51.160572,6.803944,12.738745,6.738912,59.092747,7.751790,77.983002,0.000000,35.593105,7.756431,1096.509766,8.335849,7251.441406
1752570398.574123,480.000000,148.334732,85.485825,177.156326,19.546303,16.922550,12.823307,143.882324,0.673826,0.137904,7.776590,13.552326,38.718922,6.953254,11.697845,48.322693,6.893805,51.160572,6.803944,12.738745,6.738912,59.092747,7.751790,77.983002,0.000000,36.330223,7.773328,1484.063721,8.335849,7251.441406
1752570398.629065,479.000000,149.712311,85.485825,177.147736,19.842495,16.922550,12.918067,144.927444,0.673826,0.137870,7.776590,13.310294,38.713730,6.953254,11.697845,48.304821,6.893805,51.160572,6.946651,12.740138,6.738912,59.092747,7.775788,77.410965,0.000000,36.330223,7.773328,1484.063721,8.499662,7253.195312
1752570398.669034,478.000000,149.712311,85.485825,172.669922,19.842495,16.910875,12.918067,145.866119,0.673826,0.137870,7.776590,13.310294,37.945522,6.953254,11.697845,48.310883,6.979466,50.396889,6.946651,12.740138,6.860544,59.133545,7.775788,77.410965,0.000000,36.290447,7.773328,1484.063721,8.499662,7253.195312
