time_stamp,data_value
1752570364.490553,11.331445
1752570364.490651,11.331445
1752570364.510638,11.268493
1752570364.530944,11.299969
1752570364.531397,11.299969
1752570364.550067,11.237016
1752570364.569997,11.237016
1752570364.590102,11.205540
1752570364.610932,11.142588
1752570364.611784,11.142588
1752570364.630672,11.111111
1752570364.650227,11.079635
1752570364.670182,10.985207
1752570364.690351,10.922254
1752570364.710112,10.953730
1752570364.731088,10.890778
1752570364.750988,10.922254
1752570364.752338,10.922254
1752570364.770573,10.890778
1752570364.790439,10.859302
1752570364.810016,10.827825
1752570364.830467,10.827825
1752570364.850024,10.827825
1752570364.870587,10.764873
1752570364.890013,10.701921
1752570364.910151,10.701921
1752570364.930670,10.638968
1752570364.930957,10.638968
1752570364.950629,10.638968
1752570364.970142,10.607491
1752570364.990422,10.544538
1752570365.010127,10.513062
1752570365.030555,10.450110
1752570365.052154,10.450110
1752570365.070799,10.387157
1752570365.089988,10.355681
1752570365.090750,10.355681
1752570365.109917,10.324205
1752570365.130242,10.292729
1752570365.149909,10.292729
1752570365.170783,10.261252
1752570365.190122,10.198300
1752570365.209972,10.229776
1752570365.230440,10.166824
1752570365.230516,10.166824
1752570365.250208,10.166824
1752570365.269985,10.135347
1752570365.290242,10.040919
1752570365.310190,10.009443
1752570365.330311,10.009443
1752570365.349987,9.946490
1752570365.370099,9.915014
1752570365.370111,9.915014
1752570365.390001,9.883538
1752570365.410022,9.883538
1752570365.431451,9.852061
1752570365.432830,9.852061
1752570365.450369,9.789109
1752570365.450575,9.789109
1752570365.470298,9.820585
1752570365.490060,9.694680
1752570365.509912,9.726157
1752570365.530970,9.694680
1752570365.550199,9.663204
1752570365.571219,9.568775
1752570365.590967,9.568775
1752570365.610931,9.537299
1752570365.630747,9.537299
1752570365.650794,9.505823
1752570365.650912,9.505823
1752570365.671069,9.442871
1752570365.691744,9.379918
1752570365.710741,9.411394
1752570365.713704,9.411394
1752570365.732229,9.348442
1752570365.733306,9.348442
1752570365.750679,9.316966
1752570365.771744,9.285489
1752570365.790269,9.254013
1752570365.810319,9.254013
1752570365.830733,9.222537
1752570365.850754,9.222537
1752570365.871454,9.191061
1752570365.893490,9.128108
1752570365.897077,9.128108
1752570365.910230,9.128108
1752570365.930208,9.096632
1752570365.950300,9.033680
1752570365.971148,9.002203
1752570365.990365,8.970727
1752570366.010969,8.907775
1752570366.031136,8.907775
1752570366.050457,8.813346
1752570366.051285,8.813346
1752570366.070413,8.813346
1752570366.090033,8.781870
1752570366.110410,8.750394
1752570366.110450,8.750394
1752570366.130321,8.718917
1752570366.150607,8.687441
1752570366.170100,8.624489
1752570366.190397,8.593012
1752570366.209991,8.593012
1752570366.231189,8.561536
1752570366.252881,8.530060
1752570366.274179,8.530060
1752570366.276052,8.530060
1752570366.294192,8.498584
1752570366.311456,8.404155
1752570366.330036,8.404155
1752570366.330484,8.404155
1752570366.350241,8.372679
1752570366.370809,8.309726
1752570366.390228,8.309726
1752570366.409885,8.278250
1752570366.410107,8.278250
1752570366.430499,8.246774
1752570366.450814,8.215298
1752570366.470362,8.183822
1752570366.490260,8.152345
1752570366.512283,8.152345
1752570366.534474,8.120869
1752570366.536237,8.120869
1752570366.550286,8.057917
1752570366.570001,8.057917
1752570366.589669,8.057917
1752570366.610001,7.994964
1752570366.631260,7.932011
1752570366.651312,7.900535
1752570366.670661,7.900535
1752570366.670833,7.900535
1752570366.690844,7.869059
1752570366.709926,7.869059
1752570366.731275,7.837583
1752570366.750362,7.806107
1752570366.750419,7.806107
1752570366.774371,7.743154
1752570366.791088,7.743154
1752570366.794914,7.743154
1752570366.813003,7.680202
1752570366.831019,7.648725
1752570366.850788,7.648725
1752570366.870219,7.617249
1752570366.890264,7.585773
1752570366.910502,7.554296
1752570366.930169,7.522820
1752570366.930729,7.522820
1752570366.952916,7.522820
1752570366.954355,7.522820
1752570366.969881,7.491344
1752570366.990155,7.459868
1752570367.010154,7.428391
1752570367.032051,7.428391
1752570367.051341,7.396915
1752570367.071043,7.365439
1752570367.071259,7.365439
1752570367.090202,7.333963
1752570367.091519,7.333963
1752570367.110630,7.302486
1752570367.130942,7.239534
1752570367.131268,7.239534
1752570367.150423,7.239534
1752570367.170392,7.208058
1752570367.190563,7.145105
1752570367.210189,7.145105
1752570367.230284,7.082153
1752570367.250684,7.082153
1752570367.269990,7.050677
1752570367.290249,7.019200
1752570367.291839,7.019200
1752570367.310717,6.987724
1752570367.330695,6.987724
1752570367.331604,6.987724
1752570367.350217,6.924772
1752570367.369832,6.924772
1752570367.389875,6.924772
1752570367.410092,6.893296
1752570367.430917,6.861819
1752570367.450911,6.830343
1752570367.451954,6.830343
1752570367.470558,6.798867
1752570367.490331,6.798867
1752570367.510500,6.767391
1752570367.530447,6.735914
1752570367.550164,6.704438
1752570367.570955,6.641486
1752570367.590563,6.641486
1752570367.610372,6.610010
1752570367.613137,6.610010
1752570367.630906,6.578533
1752570367.650424,6.547057
1752570367.669924,6.515581
1752570367.689954,6.515581
1752570367.713776,6.484105
1752570367.732045,6.452628
1752570367.750709,6.421152
1752570367.771092,6.421152
1752570367.790134,6.358200
1752570367.810439,6.326723
1752570367.831167,6.295247
1752570367.852317,6.295247
1752570367.871657,6.232295
1752570367.892690,6.200819
1752570367.894634,6.200819
1752570367.910999,6.169342
1752570367.930710,6.169342
1752570367.950423,6.137866
1752570367.970600,6.106390
1752570367.971385,6.106390
1752570367.990371,6.074914
1752570368.010637,6.011961
1752570368.030777,6.011961
1752570368.050641,5.949008
1752570368.069840,5.917532
1752570368.091045,5.917532
1752570368.092261,5.917532
1752570368.112315,5.854580
1752570368.131523,5.854580
1752570368.150904,5.791627
1752570368.170158,5.760151
1752570368.170374,5.760151
1752570368.190497,5.728675
1752570368.210154,5.728675
1752570368.230455,5.665722
1752570368.252459,5.634246
1752570368.253187,5.634246
1752570368.270268,5.634246
1752570368.290294,5.602770
1752570368.309925,5.571294
1752570368.330288,5.539817
1752570368.349896,5.508341
1752570368.370155,5.476865
1752570368.370193,5.476865
1752570368.390372,5.445389
1752570368.410454,5.445389
1752570368.431492,5.413912
1752570368.450921,5.382436
1752570368.470499,5.350960
1752570368.491318,5.350960
1752570368.492830,5.350960
1752570368.510028,5.288008
1752570368.530081,5.256531
1752570368.549976,5.225055
1752570368.570510,5.225055
1752570368.590163,5.225055
1752570368.610335,5.162103
1752570368.630669,5.162103
1752570368.650258,5.099150
1752570368.670350,5.099150
1752570368.690621,5.099150
1752570368.711114,5.036198
1752570368.730318,5.004722
1752570368.732359,5.004722
1752570368.750672,5.004722
1752570368.770473,4.973245
1752570368.790277,4.941769
1752570368.810086,4.910293
1752570368.830573,4.878817
1752570368.850824,4.878817
1752570368.871038,4.847340
1752570368.890009,4.815864
1752570368.910111,4.784388
1752570368.930187,4.752912
1752570368.950534,4.721436
1752570368.970069,4.689959
1752570368.990400,4.689959
1752570368.990626,4.689959
1752570369.010497,4.658483
1752570369.030516,4.627007
1752570369.050554,4.627007
1752570369.070654,4.595531
1752570369.091753,4.564054
1752570369.091816,4.564054
1752570369.111331,4.532578
1752570369.131387,4.501101
1752570369.151278,4.469625
1752570369.170648,4.469625
1752570369.190649,4.406673
1752570369.210753,4.375197
1752570369.232120,4.375197
1752570369.250648,4.343720
1752570369.271400,4.312244
1752570369.290124,4.312244
1752570369.310478,4.280768
1752570369.330828,4.249292
1752570369.350310,4.217815
1752570369.370174,4.186339
1752570369.390327,4.154863
1752570369.390359,4.154863
1752570369.410404,4.154863
1752570369.410488,4.154863
1752570369.430611,4.123387
1752570369.430706,4.123387
1752570369.450455,4.091911
1752570369.470109,4.028958
1752570369.490345,4.028958
1752570369.510011,3.997482
1752570369.530126,3.966006
1752570369.550261,3.903053
1752570369.550276,3.903053
1752570369.570151,3.871577
1752570369.590306,3.840101
1752570369.610237,3.808625
1752570369.631600,3.777148
1752570369.649912,3.745672
1752570369.670385,3.745672
1752570369.690891,3.714196
1752570369.710662,3.682719
1752570369.730707,3.619767
1752570369.731908,3.619767
1752570369.750348,3.588291
1752570369.770571,3.588291
1752570369.790199,3.588291
1752570369.810049,3.556815
1752570369.830859,3.493862
1752570369.855086,3.462386
1752570369.856805,3.462386
1752570369.870174,3.430910
1752570369.890250,3.399433
1752570369.910300,3.336481
1752570369.930469,3.336481
1752570369.950301,3.305005
1752570369.970634,3.305005
1752570369.991243,3.242052
1752570370.009856,3.179100
1752570370.030290,3.179100
1752570370.050035,3.147624
1752570370.070614,3.084671
1752570370.071726,3.084671
1752570370.090209,3.021719
1752570370.090390,3.021719
1752570370.110350,3.021719
1752570370.130604,2.990242
1752570370.151890,2.895814
1752570370.170753,2.832861
1752570370.191259,2.832861
1752570370.191699,2.832861
1752570370.210755,2.769909
1752570370.231484,2.675480
1752570370.251986,2.675480
1752570370.252127,2.675480
1752570370.271344,2.581051
1752570370.271807,2.581051
1752570370.291295,2.581051
1752570370.311473,2.518099
1752570370.330368,2.423670
1752570370.350084,2.423670
1752570370.370766,2.360718
1752570370.391421,2.360718
1752570370.412672,2.266289
1752570370.431933,2.234813
1752570370.450530,2.171860
1752570370.470236,2.171860
1752570370.490571,2.077431
1752570370.510250,2.077431
1752570370.530185,1.983003
1752570370.550133,1.983003
1752570370.569889,1.888574
1752570370.590431,1.888574
1752570370.610168,1.762669
1752570370.630440,1.762669
1752570370.650245,1.731193
1752570370.670236,1.636764
1752570370.690228,1.636764
1752570370.710559,1.510859
1752570370.730531,1.510859
1752570370.751937,1.510859
1752570370.770128,1.384954
1752570370.790460,1.384954
1752570370.810080,1.384954
1752570370.830467,1.322002
1752570370.849741,1.227573
1752570370.871048,1.227573
1752570370.890073,1.227573
1752570370.909986,1.164621
1752570370.910239,1.164621
1752570370.930076,1.070192
1752570370.930136,1.070192
1752570370.950294,1.070192
1752570370.970318,1.070192
