time_stamp,data_value
1752570362.091301,18.055555
1752570362.101012,18.055555
1752570362.111519,18.055555
1752570362.121236,18.055555
1752570362.131633,18.055555
1752570362.141379,18.055555
1752570362.151412,18.750000
1752570362.151988,18.750000
1752570362.161382,18.750000
1752570362.171173,18.750000
1752570362.181153,18.750000
1752570362.191140,18.750000
1752570362.201102,19.444445
1752570362.211026,19.444445
1752570362.221297,19.444445
1752570362.231759,19.444445
1752570362.232533,19.444445
1752570362.241174,19.444445
1752570362.241881,19.444445
1752570362.251108,19.444445
1752570362.261128,19.444445
1752570362.271980,19.444445
1752570362.281171,19.444445
1752570362.291122,19.444445
1752570362.300974,19.444445
1752570362.311019,20.138889
1752570362.321112,20.138889
1752570362.331325,20.138889
1752570362.341425,20.138889
1752570362.351099,20.138889
1752570362.361017,20.138889
1752570362.371034,20.138889
1752570362.381078,20.138889
1752570362.391101,20.833334
1752570362.391464,20.833334
1752570362.401144,20.833334
1752570362.411295,20.833334
1752570362.421180,20.833334
1752570362.433326,20.833334
1752570362.437962,20.833334
1752570362.441189,20.833334
1752570362.451072,20.833334
1752570362.461097,20.833334
1752570362.461888,20.833334
1752570362.472122,20.833334
1752570362.473219,20.833334
1752570362.481456,20.833334
1752570362.491029,20.833334
1752570362.500953,20.833334
1752570362.511250,20.833334
1752570362.521047,20.833334
1752570362.531372,20.833334
1752570362.541371,20.833334
1752570362.551531,20.833334
1752570362.560818,20.833334
1752570362.561526,20.833334
1752570362.571161,21.527779
1752570362.571203,21.527779
1752570362.581204,20.833334
1752570362.591156,21.527779
1752570362.601815,21.527779
1752570362.611359,21.527779
1752570362.621303,21.527779
1752570362.631676,21.527779
1752570362.632611,21.527779
1752570362.641301,21.527779
1752570362.651261,21.527779
1752570362.661318,20.833334
1752570362.671952,21.527779
1752570362.681533,21.527779
1752570362.691315,21.527779
1752570362.701109,21.527779
1752570362.711415,21.527779
1752570362.721029,21.527779
1752570362.731154,21.527779
1752570362.741494,21.527779
1752570362.751417,21.527779
1752570362.761082,21.527779
1752570362.771063,21.527779
1752570362.781318,21.527779
1752570362.791398,21.527779
1752570362.801049,21.527779
1752570362.813035,22.222221
1752570362.818356,22.222221
1752570362.821699,21.527779
1752570362.823383,21.527779
1752570362.833209,21.527779
1752570362.841222,21.527779
1752570362.852564,21.527779
1752570362.853560,21.527779
1752570362.861417,22.222221
1752570362.871270,21.527779
1752570362.881064,22.222221
1752570362.891140,22.222221
1752570362.901016,21.527779
1752570362.911162,22.222221
1752570362.921022,22.222221
1752570362.931737,22.222221
1752570362.942460,22.222221
1752570362.951851,22.222221
1752570362.961212,22.222221
1752570362.971112,22.222221
1752570362.981458,22.222221
1752570362.981479,22.222221
1752570362.992203,22.222221
1752570363.002161,22.222221
1752570363.011408,22.222221
1752570363.021176,22.222221
1752570363.031312,22.222221
1752570363.042495,22.222221
1752570363.051597,22.222221
1752570363.061907,22.222221
1752570363.071118,22.222221
1752570363.081210,22.222221
1752570363.091080,22.222221
1752570363.100974,22.222221
1752570363.111184,22.222221
1752570363.120986,21.527779
1752570363.131566,21.527779
1752570363.141937,21.527779
1752570363.151853,21.527779
1752570363.161166,21.527779
1752570363.171271,21.527779
1752570363.181662,21.527779
1752570363.191361,21.527779
1752570363.201246,21.527779
1752570363.211645,21.527779
1752570363.221176,21.527779
1752570363.231245,21.527779
1752570363.241219,21.527779
1752570363.251606,21.527779
1752570363.261310,20.833334
1752570363.271459,20.833334
1752570363.281197,20.833334
1752570363.292032,20.833334
1752570363.301606,20.833334
1752570363.311489,20.833334
1752570363.321188,20.138889
1752570363.331527,20.138889
1752570363.341405,20.138889
1752570363.351431,20.138889
1752570363.361039,20.138889
1752570363.361111,20.138889
1752570363.371295,19.444445
1752570363.381364,19.444445
1752570363.391687,19.444445
1752570363.402022,19.444445
1752570363.411367,19.444445
1752570363.421054,19.444445
1752570363.432081,19.444445
1752570363.442101,19.444445
1752570363.451281,19.444445
1752570363.461541,18.750000
1752570363.471107,18.750000
1752570363.480962,18.750000
1752570363.491529,18.750000
1752570363.493137,18.750000
1752570363.501126,18.750000
1752570363.511599,18.750000
1752570363.513653,18.750000
1752570363.521163,18.750000
1752570363.531769,18.055555
1752570363.541181,18.750000
1752570363.551300,18.750000
1752570363.551396,18.750000
1752570363.561145,18.055555
1752570363.571824,18.055555
1752570363.581066,18.055555
1752570363.591125,18.055555
1752570363.601099,17.361111
1752570363.611267,17.361111
1752570363.621345,17.361111
1752570363.631589,16.666666
1752570363.641232,16.666666
1752570363.642943,16.666666
1752570363.651383,16.666666
1752570363.662170,15.972222
1752570363.671231,15.972222
1752570363.681121,15.972222
1752570363.691535,15.972222
1752570363.701385,15.972222
1752570363.711347,15.972222
1752570363.721138,15.972222
1752570363.732010,15.972222
1752570363.741232,15.972222
1752570363.751115,15.972222
1752570363.761457,15.972222
1752570363.771809,15.972222
1752570363.781558,15.972222
1752570363.791141,15.972222
1752570363.801006,15.277778
1752570363.801145,15.277778
1752570363.811958,15.972222
1752570363.821006,15.277778
1752570363.831440,15.972222
1752570363.841027,15.277778
1752570363.850934,15.277778
1752570363.861024,15.277778
1752570363.871178,15.277778
1752570363.881188,15.277778
1752570363.891404,15.277778
1752570363.902207,15.277778
1752570363.902464,15.277778
1752570363.913254,15.277778
1752570363.913800,15.277778
1752570363.921868,15.277778
1752570363.931368,15.277778
1752570363.941039,14.583333
1752570363.951070,14.583333
1752570363.960960,14.583333
1752570363.971075,15.277778
1752570363.980942,14.583333
1752570363.991238,14.583333
1752570364.001828,14.583333
1752570364.011311,14.583333
1752570364.021221,14.583333
1752570364.031132,14.583333
1752570364.041299,14.583333
1752570364.051109,14.583333
1752570364.061018,14.583333
1752570364.071887,14.583333
1752570364.081174,14.583333
1752570364.091306,14.583333
1752570364.101645,14.583333
1752570364.111990,13.888889
1752570364.113646,13.888889
1752570364.121243,14.583333
1752570364.132300,13.888889
1752570364.134147,13.888889
1752570364.141116,13.888889
1752570364.151825,13.888889
1752570364.161069,13.888889
1752570364.171597,13.888889
1752570364.181324,13.888889
1752570364.191159,13.194445
1752570364.201134,13.194445
1752570364.210911,13.194445
1752570364.221085,13.194445
1752570364.231216,13.194445
1752570364.241105,13.194445
1752570364.251105,13.194445
1752570364.252006,13.194445
1752570364.261488,13.194445
1752570364.271384,13.194445
1752570364.281188,13.194445
1752570364.290984,12.500000
1752570364.301323,12.500000
1752570364.311313,12.500000
1752570364.321186,12.500000
1752570364.331290,12.500000
1752570364.341140,12.500000
1752570364.351763,12.500000
1752570364.361644,12.500000
1752570364.371761,12.500000
1752570364.381115,12.500000
1752570364.391986,12.500000
1752570364.401177,13.194445
1752570364.411324,12.500000
1752570364.421099,13.194445
1752570364.431465,12.500000
1752570364.441168,13.194445
1752570364.441229,13.194445
1752570364.451592,12.500000
1752570364.461212,12.500000
1752570364.472087,12.500000
1752570364.481587,12.500000
1752570364.492021,12.500000
1752570364.501853,12.500000
1752570364.511514,12.500000
1752570364.521492,12.500000
1752570364.531979,12.500000
1752570364.541217,12.500000
1752570364.541326,12.500000
1752570364.551106,12.500000
1752570364.561325,13.194445
1752570364.571383,13.194445
1752570364.581557,12.500000
1752570364.591663,12.500000
1752570364.601445,13.194445
1752570364.611944,13.194445
1752570364.621481,12.500000
1752570364.631761,12.500000
1752570364.641281,13.194445
1752570364.651248,13.194445
1752570364.661288,12.500000
1752570364.671269,13.194445
1752570364.681450,13.194445
1752570364.691238,12.500000
1752570364.701378,12.500000
1752570364.711659,13.194445
1752570364.721261,13.194445
1752570364.733938,13.194445
1752570364.735285,13.194445
1752570364.742855,13.194445
1752570364.743571,13.194445
1752570364.752200,13.194445
1752570364.761352,13.194445
1752570364.771626,13.194445
1752570364.781187,13.194445
1752570364.791334,13.194445
1752570364.801593,13.194445
1752570364.811356,13.194445
1752570364.821308,13.194445
1752570364.832514,13.194445
1752570364.841233,13.194445
1752570364.841710,13.194445
1752570364.851209,13.194445
1752570364.861521,13.194445
1752570364.871184,13.194445
1752570364.881250,13.194445
1752570364.890995,13.194445
1752570364.901157,13.194445
1752570364.911016,13.194445
1752570364.921354,13.194445
1752570364.931993,13.194445
1752570364.942026,13.194445
1752570364.951292,13.194445
1752570364.961183,13.194445
1752570364.971328,13.194445
1752570364.981088,13.194445
1752570364.991288,13.194445
1752570365.002166,13.194445
1752570365.011139,13.194445
1752570365.011786,13.194445
1752570365.020971,13.194445
1752570365.031196,13.194445
1752570365.042994,13.194445
1752570365.052112,13.194445
1752570365.061315,13.194445
1752570365.071321,13.194445
1752570365.081831,13.194445
1752570365.092789,13.194445
1752570365.101319,13.194445
1752570365.111069,13.194445
1752570365.121258,13.194445
1752570365.131428,13.194445
1752570365.141515,13.194445
1752570365.151208,13.194445
1752570365.161479,13.194445
1752570365.172180,13.194445
1752570365.182121,13.194445
1752570365.191356,13.194445
1752570365.201796,13.194445
1752570365.211055,13.194445
1752570365.221446,13.194445
1752570365.231404,13.194445
1752570365.241459,13.194445
1752570365.251033,13.194445
1752570365.260989,13.194445
1752570365.271084,13.194445
1752570365.281020,13.194445
1752570365.282058,13.194445
1752570365.291816,13.194445
1752570365.301297,13.194445
1752570365.311087,13.194445
1752570365.321203,13.194445
1752570365.331709,13.194445
1752570365.341252,13.194445
1752570365.351510,13.194445
1752570365.361164,13.194445
1752570365.371133,13.194445
1752570365.381221,13.194445
1752570365.391807,13.194445
1752570365.401150,13.888889
1752570365.411170,13.194445
1752570365.421378,13.194445
1752570365.433409,13.194445
1752570365.441586,13.194445
1752570365.452116,13.194445
1752570365.452400,13.194445
1752570365.461507,13.194445
1752570365.471643,13.194445
1752570365.481223,13.194445
1752570365.491567,13.194445
1752570365.501327,13.194445
1752570365.511536,13.194445
1752570365.521444,13.194445
1752570365.532196,13.194445
1752570365.541310,13.194445
1752570365.551134,13.194445
1752570365.562273,13.194445
1752570365.562561,13.194445
1752570365.571632,13.194445
1752570365.581748,13.194445
1752570365.591301,13.194445
1752570365.591971,13.194445
1752570365.601714,13.194445
1752570365.601913,13.194445
1752570365.611981,13.194445
1752570365.621109,13.194445
1752570365.631309,13.194445
1752570365.641374,13.194445
1752570365.651086,13.194445
1752570365.651108,13.194445
1752570365.661102,13.194445
1752570365.671425,13.194445
1752570365.681150,13.194445
1752570365.692181,13.194445
1752570365.701709,13.194445
1752570365.716202,13.888889
1752570365.721184,13.194445
1752570365.733091,13.194445
1752570365.733812,13.194445
1752570365.741582,13.194445
1752570365.751192,13.194445
1752570365.761761,13.194445
1752570365.771128,13.194445
1752570365.772464,13.194445
1752570365.781249,13.194445
1752570365.791076,13.194445
1752570365.801422,13.194445
1752570365.801931,13.194445
1752570365.811311,13.888889
1752570365.821471,13.194445
1752570365.832331,13.194445
1752570365.844082,13.194445
1752570365.852118,13.194445
1752570365.861452,13.194445
1752570365.874772,13.194445
1752570365.875971,13.194445
1752570365.883657,13.194445
1752570365.884672,13.194445
1752570365.896509,13.194445
1752570365.897375,13.194445
1752570365.901733,13.194445
1752570365.911802,13.194445
1752570365.921533,13.194445
1752570365.931981,13.194445
1752570365.941504,13.194445
1752570365.951653,13.194445
1752570365.961375,13.194445
1752570365.971800,13.194445
1752570365.981512,13.194445
1752570365.981612,13.194445
1752570365.991477,13.194445
1752570366.001548,13.194445
1752570366.011461,13.194445
1752570366.021197,13.194445
1752570366.032364,13.194445
1752570366.041578,13.194445
1752570366.052296,13.888889
1752570366.061143,13.194445
1752570366.071539,13.888889
1752570366.081117,13.194445
1752570366.091659,13.194445
1752570366.092114,13.194445
1752570366.102496,13.194445
1752570366.112648,13.888889
1752570366.121549,13.194445
1752570366.131553,13.888889
1752570366.141457,13.194445
1752570366.151731,13.194445
1752570366.161339,13.194445
